item_id,item_name,gold_value,system,sub_system,is_special,hero_rate,item_type
300077,家族战S8赛季第11-20分配宝箱,520,玩法,家族,1,0,once
300078,家族战S8赛季第11-20分配宝箱,420,玩法,家族,1,0,once
300079,S9冠军樱花树,0,玩法,家族,1,0,once
300080,S9亚军樱花树,0,玩法,家族,1,0,once
300081,S9优胜樱花树,0,玩法,家族,1,0,once
300082,S9精锐樱花树,0,玩法,家族,1,0,once
300083,S9精英樱花树,0,玩法,家族,1,0,once
300084,家族战S9冠军的荣耀,1000,玩法,家族,1,0,once
300085,家族战S9亚军的荣耀,1000,玩法,家族,1,0,once
300086,家族战S9季军的荣耀,1000,玩法,家族,1,0,once
300087,家族战S9殿军的荣耀,1000,玩法,家族,1,0,once
300088,家族战S9荣耀,1000,玩法,家族,1,0,once
300089,团队的荣耀,1000,玩法,家族,1,0,once
300090,团队的荣耀,1000,玩法,家族,1,0,once
300091,团队的荣耀,1000,玩法,家族,1,0,once
300092,团队的荣耀,1000,玩法,家族,1,0,once
300093,家族战S9赛季第1宝箱,8900,玩法,家族,1,0,once
300094,家族战S9赛季第2宝箱,7260,玩法,家族,1,0,once
300095,家族战S9赛季第3-5宝箱,6120,玩法,家族,1,0,once
300096,家族战S9赛季第6-10宝箱,980,玩法,家族,1,0,once
300097,家族战S9赛季第11-20宝箱,840,玩法,家族,1,0,once
300098,家族战S9赛季第1分配宝箱,101600,玩法,家族,1,0,once
300099,家族战S9赛季第1分配宝箱,76400,玩法,家族,1,0,once
300100,家族战S9赛季第1分配宝箱,16200,玩法,家族,1,0,once
300101,家族战S9赛季第1分配宝箱,13500,玩法,家族,1,0,once
300102,家族战S9赛季第2分配宝箱,51400,玩法,家族,1,0,once
300103,家族战S9赛季第2分配宝箱,38700,玩法,家族,1,0,once
300104,家族战S9赛季第2分配宝箱,13500,玩法,家族,1,0,once
300105,家族战S9赛季第2分配宝箱,10900,玩法,家族,1,0,once
300106,家族战S9赛季第3-5分配宝箱,11200,玩法,家族,1,0,once
300107,家族战S9赛季第3-5分配宝箱,8500,玩法,家族,1,0,once
300108,家族战S9赛季第3-5分配宝箱,800,玩法,家族,1,0,once
300109,家族战S9赛季第3-5分配宝箱,700,玩法,家族,1,0,once
300110,家族战S9赛季第6-10分配宝箱,8500,玩法,家族,1,0,once
300111,家族战S9赛季第6-10分配宝箱,5800,玩法,家族,1,0,once
300112,家族战S9赛季第6-10分配宝箱,660,玩法,家族,1,0,once
300113,家族战S9赛季第6-10分配宝箱,560,玩法,家族,1,0,once
300114,家族战S9赛季第11-20分配宝箱,5800,玩法,家族,1,0,once
300115,家族战S9赛季第11-20分配宝箱,3160,玩法,家族,1,0,once
300116,家族战S9赛季第11-20分配宝箱,520,玩法,家族,1,0,once
300117,家族战S9赛季第11-20分配宝箱,420,玩法,家族,1,0,once
300118,S10冠军招财猫,0,玩法,家族,1,0,once
300119,S10亚军招财猫,0,玩法,家族,1,0,once
300120,S10优胜招财猫,0,玩法,家族,1,0,once
300121,S10精锐招财猫,0,玩法,家族,1,0,once
300122,S10精英招财猫,0,玩法,家族,1,0,once
300123,家族战S10冠军的荣耀,1000,玩法,家族,1,0,once
300124,家族战S10亚军的荣耀,1000,玩法,家族,1,0,once
300125,家族战S10季军的荣耀,1000,玩法,家族,1,0,once
300126,家族战S10殿军的荣耀,1000,玩法,家族,1,0,once
300127,家族战S10荣耀,1000,玩法,家族,1,0,once
300128,团队的荣耀,1000,玩法,家族,1,0,once
300129,团队的荣耀,1000,玩法,家族,1,0,once
300130,团队的荣耀,1000,玩法,家族,1,0,once
300131,团队的荣耀,1000,玩法,家族,1,0,once
300132,家族战S10赛季第1宝箱,8900,玩法,家族,1,0,once
300133,家族战S10赛季第2宝箱,7260,玩法,家族,1,0,once
300134,家族战S10赛季第3-5宝箱,6120,玩法,家族,1,0,once
300135,家族战S10赛季第6-10宝箱,980,玩法,家族,1,0,once
300136,家族战S10赛季第11-20宝箱,840,玩法,家族,1,0,once
300137,家族战S10赛季第1分配宝箱,101600,玩法,家族,1,0,once
300138,家族战S10赛季第1分配宝箱,76400,玩法,家族,1,0,once
300139,家族战S10赛季第1分配宝箱,16200,玩法,家族,1,0,once
300140,家族战S10赛季第1分配宝箱,13500,玩法,家族,1,0,once
300141,家族战S10赛季第2分配宝箱,51400,玩法,家族,1,0,once
300142,家族战S10赛季第2分配宝箱,38700,玩法,家族,1,0,once
300143,家族战S10赛季第2分配宝箱,13500,玩法,家族,1,0,once
300144,家族战S10赛季第2分配宝箱,10900,玩法,家族,1,0,once
300145,家族战S10赛季第3-5分配宝箱,11200,玩法,家族,1,0,once
300146,家族战S10赛季第3-5分配宝箱,8500,玩法,家族,1,0,once
300147,家族战S10赛季第3-5分配宝箱,800,玩法,家族,1,0,once
300148,家族战S10赛季第3-5分配宝箱,700,玩法,家族,1,0,once
300149,家族战S10赛季第6-10分配宝箱,8500,玩法,家族,1,0,once
300150,家族战S10赛季第6-10分配宝箱,5800,玩法,家族,1,0,once
300151,家族战S10赛季第6-10分配宝箱,660,玩法,家族,1,0,once
300152,家族战S10赛季第6-10分配宝箱,560,玩法,家族,1,0,once
300153,家族战S10赛季第11-20分配宝箱,5800,玩法,家族,1,0,once
300154,家族战S10赛季第11-20分配宝箱,3160,玩法,家族,1,0,once
300155,家族战S10赛季第11-20分配宝箱,520,玩法,家族,1,0,once
300156,家族战S10赛季第11-20分配宝箱,420,玩法,家族,1,0,once
300157,S11冠军锦鲤,0,玩法,家族,1,0,once
300158,S11亚军锦鲤,0,玩法,家族,1,0,once
300159,S11优胜锦鲤,0,玩法,家族,1,0,once
300160,S11精锐锦鲤,0,玩法,家族,1,0,once
300161,S11精英锦鲤,0,玩法,家族,1,0,once
300162,家族战S11冠军的荣耀,1000,玩法,家族,1,0,once
300163,家族战S11亚军的荣耀,1000,玩法,家族,1,0,once
300164,家族战S11季军的荣耀,1000,玩法,家族,1,0,once
300165,家族战S11殿军的荣耀,1000,玩法,家族,1,0,once
300166,家族战S11荣耀,1000,玩法,家族,1,0,once
300167,团队的荣耀,1000,玩法,家族,1,0,once
300168,团队的荣耀,1000,玩法,家族,1,0,once
300169,团队的荣耀,1000,玩法,家族,1,0,once
300170,团队的荣耀,1000,玩法,家族,1,0,once
300171,家族战S11赛季第1宝箱,8900,玩法,家族,1,0,once
300172,家族战S11赛季第2宝箱,7260,玩法,家族,1,0,once
300173,家族战S11赛季第3-5宝箱,6120,玩法,家族,1,0,once
300174,家族战S11赛季第6-10宝箱,980,玩法,家族,1,0,once
300175,家族战S11赛季第11-20宝箱,840,玩法,家族,1,0,once
300176,家族战S11赛季第1分配宝箱,101600,玩法,家族,1,0,once
300177,家族战S11赛季第1分配宝箱,76400,玩法,家族,1,0,once
300178,家族战S11赛季第1分配宝箱,16200,玩法,家族,1,0,once
300179,家族战S11赛季第1分配宝箱,13500,玩法,家族,1,0,once
300180,家族战S11赛季第2分配宝箱,51400,玩法,家族,1,0,once
300181,家族战S11赛季第2分配宝箱,38700,玩法,家族,1,0,once
300182,家族战S11赛季第2分配宝箱,13500,玩法,家族,1,0,once
300183,家族战S11赛季第2分配宝箱,10900,玩法,家族,1,0,once
300184,家族战S11赛季第3-5分配宝箱,11200,玩法,家族,1,0,once
300185,家族战S11赛季第3-5分配宝箱,8500,玩法,家族,1,0,once
300186,家族战S11赛季第3-5分配宝箱,800,玩法,家族,1,0,once
300187,家族战S11赛季第3-5分配宝箱,700,玩法,家族,1,0,once
300188,家族战S11赛季第6-10分配宝箱,8500,玩法,家族,1,0,once
300189,家族战S11赛季第6-10分配宝箱,5800,玩法,家族,1,0,once
300190,家族战S11赛季第6-10分配宝箱,660,玩法,家族,1,0,once
300191,家族战S11赛季第6-10分配宝箱,560,玩法,家族,1,0,once
300192,家族战S11赛季第11-20分配宝箱,5800,玩法,家族,1,0,once
300193,家族战S11赛季第11-20分配宝箱,3160,玩法,家族,1,0,once
300194,家族战S11赛季第11-20分配宝箱,520,玩法,家族,1,0,once
300195,家族战S11赛季第11-20分配宝箱,420,玩法,家族,1,0,once
300196,S12冠军龙,0,玩法,家族,1,0,once
300197,S12亚军龙,0,玩法,家族,1,0,once
300198,S12优胜龙,0,玩法,家族,1,0,once
300199,S12精锐龙,0,玩法,家族,1,0,once
300200,S12精英龙,0,玩法,家族,1,0,once
300201,家族战S12冠军的荣耀,1000,玩法,家族,1,0,once
300202,家族战S12亚军的荣耀,1000,玩法,家族,1,0,once
300203,家族战S12季军的荣耀,1000,玩法,家族,1,0,once
300204,家族战S12殿军的荣耀,1000,玩法,家族,1,0,once
300205,家族战S12荣耀,1000,玩法,家族,1,0,once
300206,团队的荣耀,1000,玩法,家族,1,0,once
300207,团队的荣耀,1000,玩法,家族,1,0,once
300208,团队的荣耀,1000,玩法,家族,1,0,once
300209,团队的荣耀,1000,玩法,家族,1,0,once
300210,家族战S12赛季第1宝箱,8900,玩法,家族,1,0,once
300211,家族战S12赛季第2宝箱,7260,玩法,家族,1,0,once
300212,家族战S12赛季第3-5宝箱,6120,玩法,家族,1,0,once
300213,家族战S12赛季第6-10宝箱,980,玩法,家族,1,0,once
300214,家族战S12赛季第11-20宝箱,840,玩法,家族,1,0,once
300215,家族战S12赛季第1分配宝箱,101600,玩法,家族,1,0,once
300216,家族战S12赛季第1分配宝箱,76400,玩法,家族,1,0,once
300217,家族战S12赛季第1分配宝箱,16200,玩法,家族,1,0,once
300218,家族战S12赛季第1分配宝箱,13500,玩法,家族,1,0,once
300219,家族战S12赛季第2分配宝箱,51400,玩法,家族,1,0,once
300220,家族战S12赛季第2分配宝箱,38700,玩法,家族,1,0,once
300221,家族战S12赛季第2分配宝箱,13500,玩法,家族,1,0,once
300222,家族战S12赛季第2分配宝箱,10900,玩法,家族,1,0,once
300223,家族战S12赛季第3-5分配宝箱,11200,玩法,家族,1,0,once
300224,家族战S12赛季第3-5分配宝箱,8500,玩法,家族,1,0,once
300225,家族战S12赛季第3-5分配宝箱,800,玩法,家族,1,0,once
300226,家族战S12赛季第3-5分配宝箱,700,玩法,家族,1,0,once
300227,家族战S12赛季第6-10分配宝箱,8500,玩法,家族,1,0,once
300228,家族战S12赛季第6-10分配宝箱,5800,玩法,家族,1,0,once
300229,家族战S12赛季第6-10分配宝箱,660,玩法,家族,1,0,once
300230,家族战S12赛季第6-10分配宝箱,560,玩法,家族,1,0,once
300231,家族战S12赛季第11-20分配宝箱,5800,玩法,家族,1,0,once
300232,家族战S12赛季第11-20分配宝箱,3160,玩法,家族,1,0,once
300233,家族战S12赛季第11-20分配宝箱,520,玩法,家族,1,0,once
300234,家族战S12赛季第11-20分配宝箱,420,玩法,家族,1,0,once
300235,S13冠军凤凰,0,玩法,家族,1,0,once
300236,S13亚军凤凰,0,玩法,家族,1,0,once
300237,S13优胜凤凰,0,玩法,家族,1,0,once
300238,S13精锐凤凰,0,玩法,家族,1,0,once
300239,S13精英凤凰,0,玩法,家族,1,0,once
300240,家族战S13冠军的荣耀,1000,玩法,家族,1,0,once
300241,家族战S13亚军的荣耀,1000,玩法,家族,1,0,once
300242,家族战S13季军的荣耀,1000,玩法,家族,1,0,once
300243,家族战S13殿军的荣耀,1000,玩法,家族,1,0,once
300244,家族战S13荣耀,1000,玩法,家族,1,0,once
300245,团队的荣耀,1000,玩法,家族,1,0,once
300246,团队的荣耀,1000,玩法,家族,1,0,once
300247,团队的荣耀,1000,玩法,家族,1,0,once
300248,团队的荣耀,1000,玩法,家族,1,0,once
300249,家族战S13赛季第1宝箱,8900,玩法,家族,1,0,once
300250,家族战S13赛季第2宝箱,7260,玩法,家族,1,0,once
300251,家族战S13赛季第3-5宝箱,6120,玩法,家族,1,0,once
300252,家族战S13赛季第6-10宝箱,980,玩法,家族,1,0,once
300253,家族战S13赛季第11-20宝箱,840,玩法,家族,1,0,once
300254,家族战S13赛季第1分配宝箱,101600,玩法,家族,1,0,once
300255,家族战S13赛季第1分配宝箱,76400,玩法,家族,1,0,once
300256,家族战S13赛季第1分配宝箱,16200,玩法,家族,1,0,once
300257,家族战S13赛季第1分配宝箱,13500,玩法,家族,1,0,once
300258,家族战S13赛季第2分配宝箱,51400,玩法,家族,1,0,once
300259,家族战S13赛季第2分配宝箱,38700,玩法,家族,1,0,once
300260,家族战S13赛季第2分配宝箱,13500,玩法,家族,1,0,once
300261,家族战S13赛季第2分配宝箱,10900,玩法,家族,1,0,once
300262,家族战S13赛季第3-5分配宝箱,11200,玩法,家族,1,0,once
300263,家族战S13赛季第3-5分配宝箱,8500,玩法,家族,1,0,once
300264,家族战S13赛季第3-5分配宝箱,800,玩法,家族,1,0,once
300265,家族战S13赛季第3-5分配宝箱,700,玩法,家族,1,0,once
300266,家族战S13赛季第6-10分配宝箱,8500,玩法,家族,1,0,once
300267,家族战S13赛季第6-10分配宝箱,5800,玩法,家族,1,0,once
300268,家族战S13赛季第6-10分配宝箱,660,玩法,家族,1,0,once
300269,家族战S13赛季第6-10分配宝箱,560,玩法,家族,1,0,once
300270,家族战S13赛季第11-20分配宝箱,5800,玩法,家族,1,0,once
300271,家族战S13赛季第11-20分配宝箱,3160,玩法,家族,1,0,once
300272,家族战S13赛季第11-20分配宝箱,520,玩法,家族,1,0,once
300273,家族战S13赛季第11-20分配宝箱,420,玩法,家族,1,0,once
300274,S14冠军柴犬,0,玩法,家族,1,0,once
300275,S14亚军柴犬,0,玩法,家族,1,0,once
300276,S14优胜柴犬,0,玩法,家族,1,0,once
300277,S14精锐柴犬,0,玩法,家族,1,0,once
300278,S14精英柴犬,0,玩法,家族,1,0,once
300279,家族战S14冠军的荣耀,1000,玩法,家族,1,0,once
300280,家族战S14亚军的荣耀,1000,玩法,家族,1,0,once
300281,家族战S14季军的荣耀,1000,玩法,家族,1,0,once
300282,家族战S14殿军的荣耀,1000,玩法,家族,1,0,once
300283,家族战S14荣耀,1000,玩法,家族,1,0,once
300284,S14团队的荣耀1,1000,玩法,家族,1,0,once
300285,S14团队的荣耀2,1000,玩法,家族,1,0,once
300286,S14团队的荣耀3,1000,玩法,家族,1,0,once
300287,S14团队的荣耀4,1000,玩法,家族,1,0,once
300288,家族战S14赛季第1宝箱,8900,玩法,家族,1,0,once
300289,家族战S14赛季第2宝箱,7260,玩法,家族,1,0,once
300290,家族战S14赛季第3-5宝箱,6120,玩法,家族,1,0,once
300291,家族战S14赛季第6-10宝箱,980,玩法,家族,1,0,once
300292,家族战S14赛季第11-20宝箱,840,玩法,家族,1,0,once
300293,家族战S14赛季第1分配宝箱,101600,玩法,家族,1,0,once
300294,家族战S14赛季第1分配宝箱,76400,玩法,家族,1,0,once
300295,家族战S14赛季第1分配宝箱,16200,玩法,家族,1,0,once
300296,家族战S14赛季第1分配宝箱,13500,玩法,家族,1,0,once
300297,家族战S14赛季第2分配宝箱,51400,玩法,家族,1,0,once
300298,家族战S14赛季第2分配宝箱,38700,玩法,家族,1,0,once
300299,家族战S14赛季第2分配宝箱,13500,玩法,家族,1,0,once
300300,家族战S14赛季第2分配宝箱,10900,玩法,家族,1,0,once
300301,家族战S14赛季第3-5分配宝箱,11200,玩法,家族,1,0,once
300302,家族战S14赛季第3-5分配宝箱,8500,玩法,家族,1,0,once
300303,家族战S14赛季第3-5分配宝箱,800,玩法,家族,1,0,once
300304,家族战S14赛季第3-5分配宝箱,700,玩法,家族,1,0,once
300305,家族战S14赛季第6-10分配宝箱,8500,玩法,家族,1,0,once
300306,家族战S14赛季第6-10分配宝箱,5800,玩法,家族,1,0,once
300307,家族战S14赛季第6-10分配宝箱,660,玩法,家族,1,0,once
300308,家族战S14赛季第6-10分配宝箱,560,玩法,家族,1,0,once
300309,家族战S14赛季第11-20分配宝箱,5800,玩法,家族,1,0,once
300310,家族战S14赛季第11-20分配宝箱,3160,玩法,家族,1,0,once
300311,家族战S14赛季第11-20分配宝箱,520,玩法,家族,1,0,once
300312,家族战S14赛季第11-20分配宝箱,420,玩法,家族,1,0,once
300313,S15冠军八岐大蛇,0,玩法,家族,1,0,once
300314,S15亚军八岐大蛇,0,玩法,家族,1,0,once
300315,S15优胜八岐大蛇,0,玩法,家族,1,0,once
300316,S15精锐八岐大蛇,0,玩法,家族,1,0,once
300317,S15精英八岐大蛇,0,玩法,家族,1,0,once
300318,家族战S15冠军的荣耀,1000,玩法,家族,1,0,once
300319,家族战S15亚军的荣耀,1000,玩法,家族,1,0,once
300320,家族战S15季军的荣耀,1000,玩法,家族,1,0,once
300321,家族战S15殿军的荣耀,1000,玩法,家族,1,0,once
300322,家族战S15荣耀,1000,玩法,家族,1,0,once
300323,S15团队的荣耀1,1000,玩法,家族,1,0,once
300324,S15团队的荣耀2,1000,玩法,家族,1,0,once
300325,S15团队的荣耀3,1000,玩法,家族,1,0,once
300326,S15团队的荣耀4,1000,玩法,家族,1,0,once
300327,家族战S15赛季第1宝箱,8900,玩法,家族,1,0,once
300328,家族战S15赛季第2宝箱,7260,玩法,家族,1,0,once
300329,家族战S15赛季第3-5宝箱,6120,玩法,家族,1,0,once
300330,家族战S15赛季第6-10宝箱,980,玩法,家族,1,0,once
300331,家族战S15赛季第11-20宝箱,840,玩法,家族,1,0,once
300332,家族战S15赛季第1分配宝箱,101600,玩法,家族,1,0,once
300333,家族战S15赛季第1分配宝箱,76400,玩法,家族,1,0,once
300334,家族战S15赛季第1分配宝箱,16200,玩法,家族,1,0,once
300335,家族战S15赛季第1分配宝箱,13500,玩法,家族,1,0,once
300336,家族战S15赛季第2分配宝箱,51400,玩法,家族,1,0,once
300337,家族战S15赛季第2分配宝箱,38700,玩法,家族,1,0,once
300338,家族战S15赛季第2分配宝箱,13500,玩法,家族,1,0,once
300339,家族战S15赛季第2分配宝箱,10900,玩法,家族,1,0,once
300340,家族战S15赛季第3-5分配宝箱,11200,玩法,家族,1,0,once
300341,家族战S15赛季第3-5分配宝箱,8500,玩法,家族,1,0,once
300342,家族战S15赛季第3-5分配宝箱,800,玩法,家族,1,0,once
300343,家族战S15赛季第3-5分配宝箱,700,玩法,家族,1,0,once
300344,家族战S15赛季第6-10分配宝箱,8500,玩法,家族,1,0,once
300345,家族战S15赛季第6-10分配宝箱,5800,玩法,家族,1,0,once
300346,家族战S15赛季第6-10分配宝箱,660,玩法,家族,1,0,once
300347,家族战S15赛季第6-10分配宝箱,560,玩法,家族,1,0,once
300348,家族战S15赛季第11-20分配宝箱,5800,玩法,家族,1,0,once
300349,家族战S15赛季第11-20分配宝箱,3160,玩法,家族,1,0,once
300350,家族战S15赛季第11-20分配宝箱,520,玩法,家族,1,0,once
300351,家族战S15赛季第11-20分配宝箱,420,玩法,家族,1,0,once
300352,S16冠军棕熊,0,玩法,家族,1,0,once
300353,S16亚军棕熊,0,玩法,家族,1,0,once
300354,S16优胜棕熊,0,玩法,家族,1,0,once
300355,S16精锐棕熊,0,玩法,家族,1,0,once
300356,S16精英棕熊,0,玩法,家族,1,0,once
300357,家族战S16冠军的荣耀,1000,玩法,家族,1,0,once
300358,家族战S16亚军的荣耀,1000,玩法,家族,1,0,once
300359,家族战S16季军的荣耀,1000,玩法,家族,1,0,once
300360,家族战S16殿军的荣耀,1000,玩法,家族,1,0,once
300361,家族战S16荣耀,1000,玩法,家族,1,0,once
300362,S16团队的荣耀1,1000,玩法,家族,1,0,once
300363,S16团队的荣耀2,1000,玩法,家族,1,0,once
300364,S16团队的荣耀3,1000,玩法,家族,1,0,once
300365,S16团队的荣耀4,1000,玩法,家族,1,0,once
300366,家族战S16赛季第1宝箱,8900,玩法,家族,1,0,once
300367,家族战S16赛季第2宝箱,7260,玩法,家族,1,0,once
300368,家族战S16赛季第3-5宝箱,6120,玩法,家族,1,0,once
300369,家族战S16赛季第6-10宝箱,980,玩法,家族,1,0,once
300370,家族战S16赛季第11-20宝箱,840,玩法,家族,1,0,once
300371,家族战S16赛季第1分配宝箱,101600,玩法,家族,1,0,once
300372,家族战S16赛季第1分配宝箱,76400,玩法,家族,1,0,once
300373,家族战S16赛季第1分配宝箱,16200,玩法,家族,1,0,once
300374,家族战S16赛季第1分配宝箱,13500,玩法,家族,1,0,once
300375,家族战S16赛季第2分配宝箱,51400,玩法,家族,1,0,once
300376,家族战S16赛季第2分配宝箱,38700,玩法,家族,1,0,once
300377,家族战S16赛季第2分配宝箱,13500,玩法,家族,1,0,once
300378,家族战S16赛季第2分配宝箱,10900,玩法,家族,1,0,once
300379,家族战S16赛季第3-5分配宝箱,11200,玩法,家族,1,0,once
300380,家族战S16赛季第3-5分配宝箱,8500,玩法,家族,1,0,once
300381,家族战S16赛季第3-5分配宝箱,800,玩法,家族,1,0,once
300382,家族战S16赛季第3-5分配宝箱,700,玩法,家族,1,0,once
300383,家族战S16赛季第6-10分配宝箱,8500,玩法,家族,1,0,once
300384,家族战S16赛季第6-10分配宝箱,5800,玩法,家族,1,0,once
300385,家族战S16赛季第6-10分配宝箱,660,玩法,家族,1,0,once
300386,家族战S16赛季第6-10分配宝箱,560,玩法,家族,1,0,once
300387,家族战S16赛季第11-20分配宝箱,5800,玩法,家族,1,0,once
300388,家族战S16赛季第11-20分配宝箱,3160,玩法,家族,1,0,once
300389,家族战S16赛季第11-20分配宝箱,520,玩法,家族,1,0,once
300390,家族战S16赛季第11-20分配宝箱,420,玩法,家族,1,0,once
300391,S17冠军绿雉,0,玩法,家族,1,0,once
300392,S17亚军绿雉,0,玩法,家族,1,0,once
300393,S17优胜绿雉,0,玩法,家族,1,0,once
300394,S17精锐绿雉,0,玩法,家族,1,0,once
300395,S17精英绿雉,0,玩法,家族,1,0,once
300396,家族战S17冠军的荣耀,1000,玩法,家族,1,0,once
300397,家族战S17亚军的荣耀,1000,玩法,家族,1,0,once
300398,家族战S17季军的荣耀,1000,玩法,家族,1,0,once
300399,家族战S17殿军的荣耀,1000,玩法,家族,1,0,once
300400,家族战S17荣耀,1000,玩法,家族,1,0,once
300401,S17团队的荣耀1,1000,玩法,家族,1,0,once
300402,S17团队的荣耀2,1000,玩法,家族,1,0,once
300403,S17团队的荣耀3,1000,玩法,家族,1,0,once
300404,S17团队的荣耀4,1000,玩法,家族,1,0,once
300405,家族战S17赛季第1宝箱,8900,玩法,家族,1,0,once
300406,家族战S17赛季第2宝箱,7260,玩法,家族,1,0,once
300407,家族战S17赛季第3-5宝箱,6120,玩法,家族,1,0,once
300408,家族战S17赛季第6-10宝箱,980,玩法,家族,1,0,once
300409,家族战S17赛季第11-20宝箱,840,玩法,家族,1,0,once
300410,家族战S17赛季第1分配宝箱,101600,玩法,家族,1,0,once
300411,家族战S17赛季第1分配宝箱,76400,玩法,家族,1,0,once
300412,家族战S17赛季第1分配宝箱,16200,玩法,家族,1,0,once
300413,家族战S17赛季第1分配宝箱,13500,玩法,家族,1,0,once
300414,家族战S17赛季第2分配宝箱,51400,玩法,家族,1,0,once
300415,家族战S17赛季第2分配宝箱,38700,玩法,家族,1,0,once
300416,家族战S17赛季第2分配宝箱,13500,玩法,家族,1,0,once
300417,家族战S17赛季第2分配宝箱,10900,玩法,家族,1,0,once
300418,家族战S17赛季第3-5分配宝箱,11200,玩法,家族,1,0,once
300419,家族战S17赛季第3-5分配宝箱,8500,玩法,家族,1,0,once
300420,家族战S17赛季第3-5分配宝箱,800,玩法,家族,1,0,once
300421,家族战S17赛季第3-5分配宝箱,700,玩法,家族,1,0,once
300422,家族战S17赛季第6-10分配宝箱,8500,玩法,家族,1,0,once
300423,家族战S17赛季第6-10分配宝箱,5800,玩法,家族,1,0,once
300424,家族战S17赛季第6-10分配宝箱,660,玩法,家族,1,0,once
300425,家族战S17赛季第6-10分配宝箱,560,玩法,家族,1,0,once
300426,家族战S17赛季第11-20分配宝箱,5800,玩法,家族,1,0,once
300427,家族战S17赛季第11-20分配宝箱,3160,玩法,家族,1,0,once
300428,家族战S17赛季第11-20分配宝箱,520,玩法,家族,1,0,once
300429,家族战S17赛季第11-20分配宝箱,420,玩法,家族,1,0,once
300430,S18冠军野猪,0,玩法,家族,1,0,once
300431,S18亚军野猪,0,玩法,家族,1,0,once
300432,S18优胜野猪,0,玩法,家族,1,0,once
300433,S18精锐野猪,0,玩法,家族,1,0,once
300434,S18精英野猪,0,玩法,家族,1,0,once
300435,家族战S18冠军的荣耀,1000,玩法,家族,1,0,once
300436,家族战S18亚军的荣耀,1000,玩法,家族,1,0,once
300437,家族战S18季军的荣耀,1000,玩法,家族,1,0,once
300438,家族战S18殿军的荣耀,1000,玩法,家族,1,0,once
300439,家族战S18荣耀,1000,玩法,家族,1,0,once
300440,S18团队的荣耀1,1000,玩法,家族,1,0,once
300441,S18团队的荣耀2,1000,玩法,家族,1,0,once
300442,S18团队的荣耀3,1000,玩法,家族,1,0,once
300443,S18团队的荣耀4,1000,玩法,家族,1,0,once
300444,家族战S18赛季第1宝箱,8900,玩法,家族,1,0,once
300445,家族战S18赛季第2宝箱,7260,玩法,家族,1,0,once
300446,家族战S18赛季第3-5宝箱,6120,玩法,家族,1,0,once
300447,家族战S18赛季第6-10宝箱,980,玩法,家族,1,0,once
300448,家族战S18赛季第11-20宝箱,840,玩法,家族,1,0,once
300449,家族战S18赛季第1分配宝箱,101600,玩法,家族,1,0,once
300450,家族战S18赛季第1分配宝箱,76400,玩法,家族,1,0,once
300451,家族战S18赛季第1分配宝箱,16200,玩法,家族,1,0,once
300452,家族战S18赛季第1分配宝箱,13500,玩法,家族,1,0,once
300453,家族战S18赛季第2分配宝箱,51400,玩法,家族,1,0,once
300454,家族战S18赛季第2分配宝箱,38700,玩法,家族,1,0,once
300455,家族战S18赛季第2分配宝箱,13500,玩法,家族,1,0,once
300456,家族战S18赛季第2分配宝箱,10900,玩法,家族,1,0,once
300457,家族战S18赛季第3-5分配宝箱,11200,玩法,家族,1,0,once
300458,家族战S18赛季第3-5分配宝箱,8500,玩法,家族,1,0,once
300459,家族战S18赛季第3-5分配宝箱,800,玩法,家族,1,0,once
300460,家族战S18赛季第3-5分配宝箱,700,玩法,家族,1,0,once
300461,家族战S18赛季第6-10分配宝箱,8500,玩法,家族,1,0,once
300462,家族战S18赛季第6-10分配宝箱,5800,玩法,家族,1,0,once
300463,家族战S18赛季第6-10分配宝箱,660,玩法,家族,1,0,once
300464,家族战S18赛季第6-10分配宝箱,560,玩法,家族,1,0,once
300465,家族战S18赛季第11-20分配宝箱,5800,玩法,家族,1,0,once
300466,家族战S18赛季第11-20分配宝箱,3160,玩法,家族,1,0,once
300467,家族战S18赛季第11-20分配宝箱,520,玩法,家族,1,0,once
300468,家族战S18赛季第11-20分配宝箱,420,玩法,家族,1,0,once
300469,S19冠军乌龟,0,玩法,家族,1,0,once
300470,S19亚军乌龟,0,玩法,家族,1,0,once
300471,S19优胜乌龟,0,玩法,家族,1,0,once
300472,S19精锐乌龟,0,玩法,家族,1,0,once
300473,S19精英乌龟,0,玩法,家族,1,0,once
300474,家族战S19冠军的荣耀,1000,玩法,家族,1,0,once
300475,家族战S19亚军的荣耀,1000,玩法,家族,1,0,once
300476,家族战S19季军的荣耀,1000,玩法,家族,1,0,once
300477,家族战S19殿军的荣耀,1000,玩法,家族,1,0,once
300478,家族战S19荣耀,1000,玩法,家族,1,0,once
300479,S19团队的荣耀1,1000,玩法,家族,1,0,once
300480,S19团队的荣耀2,1000,玩法,家族,1,0,once
300481,S19团队的荣耀3,1000,玩法,家族,1,0,once
300482,S19团队的荣耀4,1000,玩法,家族,1,0,once
300483,家族战S19赛季第1宝箱,8900,玩法,家族,1,0,once
300484,家族战S19赛季第2宝箱,7260,玩法,家族,1,0,once
300485,家族战S19赛季第3-5宝箱,6120,玩法,家族,1,0,once
300486,家族战S19赛季第6-10宝箱,980,玩法,家族,1,0,once
300487,家族战S19赛季第11-20宝箱,840,玩法,家族,1,0,once
300488,家族战S19赛季第1分配宝箱,101600,玩法,家族,1,0,once
